Province_State,Country_Region,Last_Update,Deaths
Virginia,US,2021-05-26 04:30:58,11137
Washington,US,2021-05-26 04:30:58,5722
West Virginia,US,2021-05-26 04:30:58,2782
Wisconsin,US,2021-05-26 04:30:58,7760
Wyoming,US,2021-05-26 04:30:58,719
California,US,2021-05-26 07:30:58,62986
Alabama,US,2021-05-27 04:30:49,11138
Alaska,US,2021-05-27 04:30:49,369
American Samoa,US,2021-05-27 04:30:49,0
Arizona,US,2021-05-27 04:30:49,17576
Arkansas,US,2021-05-27 04:30:49,5827
Colorado,US,2021-05-27 04:30:49,6531
Connecticut,US,2021-05-27 04:30:49,8227
Delaware,US,2021-05-27 04:30:49,1660
Diamond Princess,US,2021-05-27 04:30:49,0
District of Columbia,US,2021-05-27 04:30:49,1131
Florida,US,2021-05-27 04:30:49,36647
Georgia,US,2021-05-27 04:30:49,20735
Grand Princess,US,2021-05-27 04:30:49,3
Guam,US,2021-05-27 04:30:49,139
Hawaii,US,2021-05-27 04:30:49,496
Idaho,US,2021-05-27 04:30:49,2088
Illinois,US,2021-05-27 04:30:49,25057
Indiana,US,2021-05-27 04:30:49,13571
Iowa,US,2021-05-27 04:30:49,6044
Kansas,US,2021-05-27 04:30:49,5068
Kentucky,US,2021-05-27 04:30:49,6744
Louisiana,US,2021-05-27 04:30:49,10562
Maine,US,2021-05-27 04:30:49,825
Maryland,US,2021-05-27 04:30:49,9037
Massachusetts,US,2021-05-27 04:30:49,17841
Michigan,US,2021-05-27 04:30:49,20239
Minnesota,US,2021-05-27 04:30:49,7486
Mississippi,US,2021-05-27 04:30:49,7302
Missouri,US,2021-05-27 04:30:49,9481
Montana,US,2021-05-27 04:30:49,1607
Nebraska,US,2021-05-27 04:30:49,2236
Nevada,US,2021-05-27 04:30:49,5570
New Hampshire,US,2021-05-27 04:30:49,1346
New Jersey,US,2021-05-27 04:30:49,26159
New Mexico,US,2021-05-27 04:30:49,4254
New York,US,2021-05-27 04:30:49,53208
North Carolina,US,2021-05-27 04:30:49,13031
North Dakota,US,2021-05-27 04:30:49,1539
Northern Mariana Islands,US,2021-05-27 04:30:49,2
Ohio,US,2021-05-27 04:30:49,19753
Oklahoma,US,2021-05-27 04:30:49,7291
Oregon,US,2021-05-27 04:30:49,2639
Pennsylvania,US,2021-05-27 04:30:49,27079
Puerto Rico,US,2021-05-27 04:30:49,2489
Rhode Island,US,2021-05-27 04:30:49,2708
South Carolina,US,2021-05-27 04:30:49,9708
South Dakota,US,2021-05-27 04:30:49,2004
Tennessee,US,2021-05-27 04:30:49,12406
Texas,US,2021-05-27 04:30:49,51350
Utah,US,2021-05-27 04:30:49,2292
Vermont,US,2021-05-27 04:30:49,255
Virgin Islands,US,2021-05-27 04:30:49,27
Virginia,US,2021-05-27 04:30:49,11143
Washington,US,2021-05-27 04:30:49,5741
West Virginia,US,2021-05-27 04:30:49,2788
Wisconsin,US,2021-05-27 04:30:49,7765
Wyoming,US,2021-05-27 04:30:49,719
California,US,2021-05-27 07:30:47,63017
Alabama,US,2021-05-28 04:31:06,11140
Alaska,US,2021-05-28 04:31:06,369
American Samoa,US,2021-05-28 04:31:06,0
Arizona,US,2021-05-28 04:31:06,17594
Arkansas,US,2021-05-28 04:31:06,5829
Colorado,US,2021-05-28 04:31:06,6545
Connecticut,US,2021-05-28 04:31:06,8230
Delaware,US,2021-05-28 04:31:06,1660
Diamond Princess,US,2021-05-28 04:31:06,0
District of Columbia,US,2021-05-28 04:31:06,1132
Florida,US,2021-05-28 04:31:06,36733
Georgia,US,2021-05-28 04:31:06,20774
Grand Princess,US,2021-05-28 04:31:06,3
Guam,US,2021-05-28 04:31:06,139
Hawaii,US,2021-05-28 04:31:06,498
Idaho,US,2021-05-28 04:31:06,2090
Illinois,US,2021-05-28 04:31:06,25101
Indiana,US,2021-05-28 04:31:06,13583
Iowa,US,2021-05-28 04:31:06,6047
Kansas,US,2021-05-28 04:31:06,5068
Kentucky,US,2021-05-28 04:31:06,6748
Louisiana,US,2021-05-28 04:31:06,10570
Maine,US,2021-05-28 04:31:06,825
Maryland,US,2021-05-28 04:31:06,9581
Massachusetts,US,2021-05-28 04:31:06,17850
Michigan,US,2021-05-28 04:31:06,20301
Minnesota,US,2021-05-28 04:31:06,7496
Mississippi,US,2021-05-28 04:31:06,7304
Missouri,US,2021-05-28 04:31:06,9490
Montana,US,2021-05-28 04:31:06,1610
Nebraska,US,2021-05-28 04:31:06,2236
Nevada,US,2021-05-28 04:31:06,5578
New Hampshire,US,2021-05-28 04:31:06,1349
New Jersey,US,2021-05-28 04:31:06,26173
New Mexico,US,2021-05-28 04:31:06,4259
New York,US,2021-05-28 04:31:06,53229
North Carolina,US,2021-05-28 04:31:06,13055
North Dakota,US,2021-05-28 04:31:06,1541
Northern Mariana Islands,US,2021-05-28 04:31:06,2
Ohio,US,2021-05-28 04:31:06,19753
Oklahoma,US,2021-05-28 04:31:06,7291
Oregon,US,2021-05-28 04:31:06,2660
Pennsylvania,US,2021-05-28 04:31:06,27130
Puerto Rico,US,2021-05-28 04:31:06,2495
Rhode Island,US,2021-05-28 04:31:06,2708
South Carolina,US,2021-05-28 04:31:06,9711
South Dakota,US,2021-05-28 04:31:06,2004
Tennessee,US,2021-05-28 04:31:06,12428
Texas,US,2021-05-28 04:31:06,51401
Utah,US,2021-05-28 04:31:06,2294
Vermont,US,2021-05-28 04:31:06,255
Virgin Islands,US,2021-05-28 04:31:06,27
Virginia,US,2021-05-28 04:31:06,11152
Washington,US,2021-05-28 04:31:06,5754
West Virginia,US,2021-05-28 04:31:06,2792
Wisconsin,US,2021-05-28 04:31:06,7814
Wyoming,US,2021-05-28 04:31:06,719
California,US,2021-05-28 07:30:43,63168
Alabama,US,2021-05-29 04:30:58,11146
Alaska,US,2021-05-29 04:30:58,369
American Samoa,US,2021-05-29 04:30:58,0
Arizona,US,2021-05-29 04:30:58,17609
Arkansas,US,2021-05-29 04:30:58,5830
Colorado,US,2021-05-29 04:30:58,6552
Connecticut,US,2021-05-29 04:30:58,8238
Delaware,US,2021-05-29 04:30:58,1660
Diamond Princess,US,2021-05-29 04:30:58,0
District of Columbia,US,2021-05-29 04:30:58,1132
Florida,US,2021-05-29 04:30:58,36774
Georgia,US,2021-05-29 04:30:58,20820
Grand Princess,US,2021-05-29 04:30:58,3
Guam,US,2021-05-29 04:30:58,139
Hawaii,US,2021-05-29 04:30:58,498
Idaho,US,2021-05-29 04:30:58,2090
Illinois,US,2021-05-29 04:30:58,25127
Indiana,US,2021-05-29 04:30:58,13596
Iowa,US,2021-05-29 04:30:58,6053
Kansas,US,2021-05-29 04:30:58,5077
Kentucky,US,2021-05-29 04:30:58,6758
Louisiana,US,2021-05-29 04:30:58,10576
Maine,US,2021-05-29 04:30:58,825
Maryland,US,2021-05-29 04:30:58,9592
Massachusetts,US,2021-05-29 04:30:58,17854
Michigan,US,2021-05-29 04:30:58,20324
Minnesota,US,2021-05-29 04:30:58,7501
Mississippi,US,2021-05-29 04:30:58,7310
Missouri,US,2021-05-29 04:30:58,9495
Montana,US,2021-05-29 04:30:58,1612
Nebraska,US,2021-05-29 04:30:58,2249
Nevada,US,2021-05-29 04:30:58,5586
New Hampshire,US,2021-05-29 04:30:58,1351
New Jersey,US,2021-05-29 04:30:58,26185
New Mexico,US,2021-05-29 04:30:58,4263
New York,US,2021-05-29 04:30:58,53255
North Carolina,US,2021-05-29 04:30:58,13078
North Dakota,US,2021-05-29 04:30:58,1543
Northern Mariana Islands,US,2021-05-29 04:30:58,2
Ohio,US,2021-05-29 04:30:58,19861
Oklahoma,US,2021-05-29 04:30:58,7291
Oregon,US,2021-05-29 04:30:58,2665
Pennsylvania,US,2021-05-29 04:30:58,27175
Puerto Rico,US,2021-05-29 04:30:58,2499
Rhode Island,US,2021-05-29 04:30:58,2708
South Carolina,US,2021-05-29 04:30:58,9726
South Dakota,US,2021-05-29 04:30:58,2010
Tennessee,US,2021-05-29 04:30:58,12441
Texas,US,2021-05-29 04:30:58,51456
Utah,US,2021-05-29 04:30:58,2297
Vermont,US,2021-05-29 04:30:58,255
Virgin Islands,US,2021-05-29 04:30:58,27
Virginia,US,2021-05-29 04:30:58,11156
Washington,US,2021-05-29 04:30:58,5765
West Virginia,US,2021-05-29 04:30:58,2792
Wisconsin,US,2021-05-29 04:30:58,7830
Wyoming,US,2021-05-29 04:30:58,719
California,US,2021-05-29 07:31:17,63218
Alabama,US,2021-05-30 04:31:16,11146
Alaska,US,2021-05-30 04:31:16,369
American Samoa,US,2021-05-30 04:31:16,0
Arizona,US,2021-05-30 04:31:16,17628
Arkansas,US,2021-05-30 04:31:16,5830
Colorado,US,2021-05-30 04:31:16,6576
Connecticut,US,2021-05-30 04:31:16,8238
Delaware,US,2021-05-30 04:31:16,1661
Diamond Princess,US,2021-05-30 04:31:16,0
District of Columbia,US,2021-05-30 04:31:16,1132
Florida,US,2021-05-30 04:31:16,36774
Georgia,US,2021-05-30 04:31:16,20837
Grand Princess,US,2021-05-30 04:31:16,3
Guam,US,2021-05-30 04:31:16,139
Hawaii,US,2021-05-30 04:31:16,499
Idaho,US,2021-05-30 04:31:16,2090
Illinois,US,2021-05-30 04:31:16,25166
Indiana,US,2021-05-30 04:31:16,13615
Iowa,US,2021-05-30 04:31:16,6055
Kansas,US,2021-05-30 04:31:16,5077
Kentucky,US,2021-05-30 04:31:16,6782
Louisiana,US,2021-05-30 04:31:16,10576
Maine,US,2021-05-30 04:31:16,825
Maryland,US,2021-05-30 04:31:16,9599
Massachusetts,US,2021-05-30 04:31:16,17868
Michigan,US,2021-05-30 04:31:16,20376
Minnesota,US,2021-05-30 04:31:16,7511
Mississippi,US,2021-05-30 04:31:16,7310
Missouri,US,2021-05-30 04:31:16,9496
Montana,US,2021-05-30 04:31:16,1613
Nebraska,US,2021-05-30 04:31:16,2249
Nevada,US,2021-05-30 04:31:16,5586
New Hampshire,US,2021-05-30 04:31:16,1352
New Jersey,US,2021-05-30 04:31:16,26201
New Mexico,US,2021-05-30 04:31:16,4263
New York,US,2021-05-30 04:31:16,53269
North Carolina,US,2021-05-30 04:31:16,13078
North Dakota,US,2021-05-30 04:31:16,1543
Northern Mariana Islands,US,2021-05-30 04:31:16,2
Ohio,US,2021-05-30 04:31:16,19861
Oklahoma,US,2021-05-30 04:31:16,7291
Oregon,US,2021-05-30 04:31:16,2666
Pennsylvania,US,2021-05-30 04:31:16,27190
Puerto Rico,US,2021-05-30 04:31:16,2501
Rhode Island,US,2021-05-30 04:31:16,2708
South Carolina,US,2021-05-30 04:31:16,9728
South Dakota,US,2021-05-30 04:31:16,2010
Tennessee,US,2021-05-30 04:31:16,12441
Texas,US,2021-05-30 04:31:16,51491
Utah,US,2021-05-30 04:31:16,2301
Vermont,US,2021-05-30 04:31:16,255
Virgin Islands,US,2021-05-30 04:31:16,27
Virginia,US,2021-05-30 04:31:16,11160
Washington,US,2021-05-30 04:31:16,5765
West Virginia,US,2021-05-30 04:31:16,2792
Wisconsin,US,2021-05-30 04:31:16,7830
Wyoming,US,2021-05-30 04:31:16,719
California,US,2021-05-30 07:30:32,63236
Alabama,US,2021-05-31 04:31:50,11146
Alaska,US,2021-05-31 04:31:50,369
American Samoa,US,2021-05-31 04:31:50,0
Arizona,US,2021-05-31 04:31:50,17628
Arkansas,US,2021-05-31 04:31:50,5832
Colorado,US,2021-05-31 04:31:50,6580
Connecticut,US,2021-05-31 04:31:50,8238
Delaware,US,2021-05-31 04:31:50,1661
Diamond Princess,US,2021-05-31 04:31:50,0
District of Columbia,US,2021-05-31 04:31:50,1132
Florida,US,2021-05-31 04:31:50,36774
Georgia,US,2021-05-31 04:31:50,20837
Grand Princess,US,2021-05-31 04:31:50,3
Guam,US,2021-05-31 04:31:50,139
Hawaii,US,2021-05-31 04:31:50,500
Idaho,US,2021-05-31 04:31:50,2090
Illinois,US,2021-05-31 04:31:50,25185
Indiana,US,2021-05-31 04:31:50,13620
Iowa,US,2021-05-31 04:31:50,6055
Kansas,US,2021-05-31 04:31:50,5077
Kentucky,US,2021-05-31 04:31:50,6782
Louisiana,US,2021-05-31 04:31:50,10576
Maine,US,2021-05-31 04:31:50,825
Maryland,US,2021-05-31 04:31:50,9607
Massachusetts,US,2021-05-31 04:31:50,17872
Michigan,US,2021-05-31 04:31:50,20376
Minnesota,US,2021-05-31 04:31:50,7519
Mississippi,US,2021-05-31 04:31:50,7310
Missouri,US,2021-05-31 04:31:50,9496
Montana,US,2021-05-31 04:31:50,1613
Nebraska,US,2021-05-31 04:31:50,2249
Nevada,US,2021-05-31 04:31:50,5586
New Hampshire,US,2021-05-31 04:31:50,1353
New Jersey,US,2021-05-31 04:31:50,26207
New Mexico,US,2021-05-31 04:31:50,4263
New York,US,2021-05-31 04:31:50,53285
North Carolina,US,2021-05-31 04:31:50,13078
North Dakota,US,2021-05-31 04:31:50,1543
Northern Mariana Islands,US,2021-05-31 04:31:50,2
Ohio,US,2021-05-31 04:31:50,19861
Oklahoma,US,2021-05-31 04:31:50,7291
Oregon,US,2021-05-31 04:31:50,2668
Pennsylvania,US,2021-05-31 04:31:50,27196
Puerto Rico,US,2021-05-31 04:31:50,2501
Rhode Island,US,2021-05-31 04:31:50,2708
South Carolina,US,2021-05-31 04:31:50,9732
South Dakota,US,2021-05-31 04:31:50,2010
Tennessee,US,2021-05-31 04:31:50,12441
Texas,US,2021-05-31 04:31:50,51505
Utah,US,2021-05-31 04:31:50,2301
Vermont,US,2021-05-31 04:31:50,255
Virgin Islands,US,2021-05-31 04:31:50,27
Virginia,US,2021-05-31 04:31:50,11173
Washington,US,2021-05-31 04:31:50,5765
West Virginia,US,2021-05-31 04:31:50,2792
Wisconsin,US,2021-05-31 04:31:50,7830
Wyoming,US,2021-05-31 04:31:50,719
California,US,2021-05-31 07:31:29,63247
Alabama,US,2021-06-01 04:31:22,11146
Alaska,US,2021-06-01 04:31:22,369
American Samoa,US,2021-06-01 04:31:22,0
Arizona,US,2021-06-01 04:31:22,17628
Arkansas,US,2021-06-01 04:31:22,5833
Colorado,US,2021-06-01 04:31:22,6580
Connecticut,US,2021-06-01 04:31:22,8238
Delaware,US,2021-06-01 04:31:22,1661
Diamond Princess,US,2021-06-01 04:31:22,0
District of Columbia,US,2021-06-01 04:31:22,1132
Florida,US,2021-06-01 04:31:22,36774
Georgia,US,2021-06-01 04:31:22,20837
Grand Princess,US,2021-06-01 04:31:22,3
Guam,US,2021-06-01 04:31:22,139
Hawaii,US,2021-06-01 04:31:22,500
Idaho,US,2021-06-01 04:31:22,2090
Illinois,US,2021-06-01 04:31:22,25223
Indiana,US,2021-06-01 04:31:22,13620
Iowa,US,2021-06-01 04:31:22,6055
Kansas,US,2021-06-01 04:31:22,5077
Kentucky,US,2021-06-01 04:31:22,6782
Louisiana,US,2021-06-01 04:31:22,10576
Maine,US,2021-06-01 04:31:22,825
Maryland,US,2021-06-01 04:31:22,9614
Massachusetts,US,2021-06-01 04:31:22,17872
Michigan,US,2021-06-01 04:31:22,20376
Minnesota,US,2021-06-01 04:31:22,7519
Mississippi,US,2021-06-01 04:31:22,7316
Missouri,US,2021-06-01 04:31:22,9498
Montana,US,2021-06-01 04:31:22,1613
Nebraska,US,2021-06-01 04:31:22,2249
Nevada,US,2021-06-01 04:31:22,5586
New Hampshire,US,2021-06-01 04:31:22,1353
New Jersey,US,2021-06-01 04:31:22,26212
New Mexico,US,2021-06-01 04:31:22,4263
New York,US,2021-06-01 04:31:22,53303
North Carolina,US,2021-06-01 04:31:22,13078
North Dakota,US,2021-06-01 04:31:22,1543
Northern Mariana Islands,US,2021-06-01 04:31:22,2
Ohio,US,2021-06-01 04:31:22,19861
Oklahoma,US,2021-06-01 04:31:22,7291
Oregon,US,2021-06-01 04:31:22,2671
Pennsylvania,US,2021-06-01 04:31:22,27201
Puerto Rico,US,2021-06-01 04:31:22,2505
Rhode Island,US,2021-06-01 04:31:22,2708
South Carolina,US,2021-06-01 04:31:22,9736
South Dakota,US,2021-06-01 04:31:22,2010
Tennessee,US,2021-06-01 04:31:22,12441
Texas,US,2021-06-01 04:31:22,51508
Utah,US,2021-06-01 04:31:22,2302
Vermont,US,2021-06-01 04:31:22,255
Virgin Islands,US,2021-06-01 04:31:22,27
Virginia,US,2021-06-01 04:31:22,11186
Washington,US,2021-06-01 04:31:22,5765
